,id,price,address,city,state,zipcode,type,beds,baths,sqft,latitude,longitude,url,broker
598,2066080550,990000,2813 Wayman View Ct,Salt Lake City,UT,84117,SINGLE_FAMILY,7.0,6.0,5269.0,40.6522,-111.81243,https://www.zillow.com/homedetails/2813-Wayman-View-Ct-Salt-Lake-City-UT-84117/2066080550_zpid/,Century 21 Everest
599,12861550,1350000,5266 S Holladay Blvd,Salt Lake City,UT,84117,SINGLE_FAMILY,4.0,3.0,3522.0,40.65536,-111.81575,https://www.zillow.com/homedetails/5266-S-Holladay-Blvd-Salt-Lake-City-UT-84117/12861550_zpid/,Realty Brokers Robinson & Associates
600,2061618641,995000,5515 S Indian Rock Rd E,Salt Lake City,UT,84117,SINGLE_FAMILY,3.0,3.0,2484.0,40.65112,-111.80914,https://www.zillow.com/homedetails/5515-S-Indian-Rock-Rd-E-Salt-Lake-City-UT-84117/2061618641_zpid/,Berkshire Hathaway HomeServices
601,12853845,749000,4561 S Willow Rd,Salt Lake City,UT,84117,SINGLE_FAMILY,3.0,2.0,2664.0,40.67232,-111.83452,https://www.zillow.com/homedetails/4561-S-Willow-Rd-Salt-Lake-City-UT-84117/12853845_zpid/,KW Keller Williams
602,12861264,1049000,5127 S 2050 E,Holladay,UT,84117,SINGLE_FAMILY,4.0,4.0,4539.0,40.65789,-111.83234,https://www.zillow.com/homedetails/5127-S-2050-E-Holladay-UT-84117/12861264_zpid/,Homie
603,12872950,2500000,6265 S Van Cott Rd,Salt Lake City,UT,84121,SINGLE_FAMILY,5.0,4.0,5034.0,40.637398,-111.813194,https://www.zillow.com/homedetails/6265-S-Van-Cott-Rd-Salt-Lake-City-UT-84121/12872950_zpid/,Masters Utah Real Estate
604,12862859,6900000,2494 E Walker Ln,Holladay,UT,84117,SINGLE_FAMILY,4.0,5.0,6887.0,40.646782,-111.82172,https://www.zillow.com/homedetails/2494-E-Walker-Ln-Holladay-UT-84117/12862859_zpid/,Real Broker
605,12862503,1850000,2931 E Tolcate Ln,Holladay,UT,84121,SINGLE_FAMILY,5.0,5.0,4745.0,40.646557,-111.809685,https://www.zillow.com/homedetails/2931-E-Tolcate-Ln-Holladay-UT-84121/12862503_zpid/,Real Broker
606,12861075,1084000,4964 S Viewmont Cir,Holladay,UT,84117,SINGLE_FAMILY,5.0,3.0,3362.0,40.661472,-111.82364,https://www.zillow.com/homedetails/4964-S-Viewmont-Cir-Holladay-UT-84117/12861075_zpid/,Century 21 Everest
607,145606440,1390000,2479 E Lila Ln,Holladay,UT,84117,SINGLE_FAMILY,5.0,5.0,4703.0,40.665718,-111.82111,https://www.zillow.com/homedetails/2479-E-Lila-Ln-Holladay-UT-84117/145606440_zpid/,Summit Sotheby Realty
608,12863094,4395000,2332 E Oakhill Dr,Salt Lake City,UT,84121,SINGLE_FAMILY,4.0,6.0,6088.0,40.642357,-111.82424,https://www.zillow.com/homedetails/2332-E-Oakhill-Dr-Salt-Lake-City-UT-84121/12863094_zpid/,Chapman-Richards & Associates
610,12860863,3100000,4900 S Marilyn Dr,Holladay,UT,84117,SINGLE_FAMILY,8.0,9.0,12077.0,40.66267,-111.82638,https://www.zillow.com/homedetails/4900-S-Marilyn-Dr-Holladay-UT-84117/12860863_zpid/,Congress Realty Inc
611,248885319,975000,2341 E John Holladay Ct,Holladay,UT,84117,SINGLE_FAMILY,3.0,4.0,3735.0,40.672684,-111.82326,https://www.zillow.com/homedetails/2341-E-John-Holladay-Ct-Holladay-UT-84117/248885319_zpid/,Berkshire Hathaway HomeServices
612,12793183,830000,1849 E Severn Dr,Holladay,UT,84124,SINGLE_FAMILY,4.0,2.0,2280.0,40.68408,-111.83882,https://www.zillow.com/homedetails/1849-E-Severn-Dr-Holladay-UT-84124/12793183_zpid/,Realtypath LLC
613,12794693,499900,2389 E Summerspring Ln,Salt Lake City,UT,84124,CONDO,2.0,2.0,1800.0,40.686714,-111.82168,https://www.zillow.com/homedetails/2389-E-Summerspring-Ln-Salt-Lake-City-UT-84124/12794693_zpid/,RE/MAX Associates
614,12850001,850000,4374 S 2900 E,Holladay,UT,84124,SINGLE_FAMILY,4.0,3.0,2784.0,40.676228,-111.81042,https://www.zillow.com/homedetails/4374-S-2900-E-Holladay-UT-84124/12850001_zpid/,"Homeworks Property Lab, LLC"
615,2061217994,425000,2220 Murray Holladay Rd APT 412,Salt Lake City,UT,84117,CONDO,3.0,2.0,1486.0,40.667126,-111.82677,https://www.zillow.com/homedetails/2220-Murray-Holladay-Rd-APT-412-Salt-Lake-City-UT-84117/2061217994_zpid/,KW Keller Williams
616,12862424,999900,5508 S Wayman Ln,Holladay,UT,84117,SINGLE_FAMILY,4.0,3.0,3001.0,40.65119,-111.81104,https://www.zillow.com/homedetails/5508-S-Wayman-Ln-Holladay-UT-84117/12862424_zpid/,Century 21 Everest
617,2062191678,2500000,2724 E Casto Ln S,Salt Lake City,UT,84117,SINGLE_FAMILY,4.0,5.0,6326.0,40.659035,-111.81453,https://www.zillow.com/homedetails/2724-E-Casto-Ln-S-Salt-Lake-City-UT-84117/2062191678_zpid/,RE/MAX Associates
618,12850133,625000,3046 E 4345 S,Holladay,UT,84124,SINGLE_FAMILY,4.0,2.0,2328.0,40.676865,-111.80671,https://www.zillow.com/homedetails/3046-E-4345-S-Holladay-UT-84124/12850133_zpid/,Equity Real Estate
620,12851949,725000,2101 E 4500 S,Holladay,UT,84117,SINGLE_FAMILY,5.0,3.0,2163.0,40.67461,-111.83046,https://www.zillow.com/homedetails/2101-E-4500-S-Holladay-UT-84117/12851949_zpid/,Engel & Volkers
621,12852046,259000,2270 E 4500 S APT 5A,Holladay,UT,84117,CONDO,2.0,1.0,832.0,40.673782,-111.82539,https://www.zillow.com/homedetails/2270-E-4500-S-APT-5A-Holladay-UT-84117/12852046_zpid/,"Conrad Cruz Real Estate Services, LLC"
622,12859550,390000,4877 S 1670 E,Holladay,UT,84117,TOWNHOUSE,2.0,3.0,2121.0,40.66355,-111.84452,https://www.zillow.com/homedetails/4877-S-1670-E-Holladay-UT-84117/12859550_zpid/,Chapman-Richards & Associates
623,12853338,1049000,4288 S Holloway Dr,Holladay,UT,84124,SINGLE_FAMILY,4.0,3.0,3238.0,40.678566,-111.83642,https://www.zillow.com/homedetails/4288-S-Holloway-Dr-Holladay-UT-84124/12853338_zpid/,Carey & Company Real  Estate
624,12849880,749900,4375 S 2700 E,Holladay,UT,84124,SINGLE_FAMILY,4.0,3.0,2712.0,40.676273,-111.814705,https://www.zillow.com/homedetails/4375-S-2700-E-Holladay-UT-84124/12849880_zpid/,Lifestyle Real Estate Team PLLC
625,12862284,749500,5365 S Holladay Blvd,Holladay,UT,84117,SINGLE_FAMILY,4.0,3.0,2222.0,40.653923,-111.81354,https://www.zillow.com/homedetails/5365-S-Holladay-Blvd-Holladay-UT-84117/12862284_zpid/,Intermountain Properties
626,61169744,7995000,2474 E Walker Ln,Holladay,UT,84117,SINGLE_FAMILY,5.0,6.0,7929.0,40.651028,-111.82077,https://www.zillow.com/homedetails/2474-E-Walker-Ln-Holladay-UT-84117/61169744_zpid/,Berkshire Hathaway HomeServices
627,12859533,439000,4874 S 1710 E,Holladay,UT,84117,TOWNHOUSE,3.0,4.0,2107.0,40.663605,-111.843185,https://www.zillow.com/homedetails/4874-S-1710-E-Holladay-UT-84117/12859533_zpid/,Homie
628,12852075,359000,2235 E Carriage Ln APT 11,Holladay,UT,84117,CONDO,2.0,1.0,1100.0,40.67328,-111.82654,https://www.zillow.com/homedetails/2235-E-Carriage-Ln-APT-11-Holladay-UT-84117/12852075_zpid/,My Utah Agents
629,12861150,750000,2564 E Wren Rd,Holladay,UT,84117,SINGLE_FAMILY,5.0,4.0,2965.0,40.663807,-111.818245,https://www.zillow.com/homedetails/2564-E-Wren-Rd-Holladay-UT-84117/12861150_zpid/,Realtypath LLC
630,12860555,259000,2220 E Murray Holladay Rd APT 6,Holladay,UT,84117,CONDO,1.0,1.0,700.0,40.667126,-111.82677,https://www.zillow.com/homedetails/2220-E-Murray-Holladay-Rd-APT-6-Holladay-UT-84117/12860555_zpid/,Homie
631,2140180230,710000,2019 Highland Down Ln,Salt Lake City,UT,84117,TOWNHOUSE,4.0,4.0,3061.0,40.657566,-111.83444,https://www.zillow.com/homedetails/2019-Highland-Down-Ln-Salt-Lake-City-UT-84117/2140180230_zpid/,EXP Realty
632,12853196,840000,4169 S Carter Cir,Holladay,UT,84124,SINGLE_FAMILY,6.0,4.0,2868.0,40.6806,-111.840576,https://www.zillow.com/homedetails/4169-S-Carter-Cir-Holladay-UT-84124/12853196_zpid/,RE/MAX Associates
633,12871833,1495000,2071 E 6425 S,Holladay,UT,84121,SINGLE_FAMILY,3.0,4.0,3725.0,40.634705,-111.83216,https://www.zillow.com/homedetails/2071-E-6425-S-Holladay-UT-84121/12871833_zpid/,Fathom Realty
634,2061236976,64900,5062 S Escondido St LOT E088,Salt Lake City,UT,84117,MANUFACTURED,2.0,1.0,868.0,40.656673,-111.8375,https://www.zillow.com/homedetails/5062-S-Escondido-St-LOT-E088-Salt-Lake-City-UT-84117/2061236976_zpid/,Equity Real Estate
635,2060886279,1375000,2048 E 6060 S #3,Salt Lake City,UT,84121,SINGLE_FAMILY,3.0,3.0,3995.0,40.640682,-111.832924,https://www.zillow.com/homedetails/2048-E-6060-S-3-Salt-Lake-City-UT-84121/2060886279_zpid/,"The Mascaro Group, LLC"
636,12849731,925000,2803 E Melony Dr,Holladay,UT,84124,SINGLE_FAMILY,5.0,3.0,4172.0,40.679405,-111.8125,https://www.zillow.com/homedetails/2803-E-Melony-Dr-Holladay-UT-84124/12849731_zpid/,"Ulrich REALTORS, Inc."
637,12862346,1600000,5237 S Hillsden Dr,Holladay,UT,84117,SINGLE_FAMILY,4.0,3.0,4036.0,40.65614,-111.809555,https://www.zillow.com/homedetails/5237-S-Hillsden-Dr-Holladay-UT-84117/12862346_zpid/,America's Best Homes
638,12852049,274900,2270 E 4500 S APT 8A,Holladay,UT,84117,CONDO,2.0,1.0,824.0,40.673782,-111.82539,https://www.zillow.com/homedetails/2270-E-4500-S-APT-8A-Holladay-UT-84117/12852049_zpid/,"Conrad Cruz Real Estate Services, LLC"
639,305060504,1149900,2464 E Murray Holladay Rd,Holladay,UT,84117,MULTI_FAMILY,5.0,4.0,3607.0,40.669228,-111.82098,https://www.zillow.com/homedetails/2464-E-Murray-Holladay-Rd-Holladay-UT-84117/305060504_zpid/,Berkshire Hathaway HomeServices
640,12860743,275000,2220 Murray Holladay Rd APT 220,Holladay,UT,84117,CONDO,2.0,1.0,780.0,40.667095,-111.82739,https://www.zillow.com/homedetails/2220-Murray-Holladay-Rd-APT-220-Holladay-UT-84117/12860743_zpid/,Ekot Real Estate LLC
641,333165534,1399900,6218 S Lindsay Ln,Holladay,UT,84121,SINGLE_FAMILY,7.0,5.0,4470.0,40.63802,-111.8295,https://www.zillow.com/homedetails/6218-S-Lindsay-Ln-Holladay-UT-84121/333165534_zpid/,Homeview Properties Inc
642,97773500,729000,2194 E 3900 S,Holladay,UT,84124,SINGLE_FAMILY,4.0,3.0,2150.0,40.686756,-111.827835,https://www.zillow.com/homedetails/2194-E-3900-S-Holladay-UT-84124/97773500_zpid/,Coldwell Banker Realty
644,12860040,574500,1770 E Moor Dale Ln,Holladay,UT,84117,SINGLE_FAMILY,3.0,2.0,1312.0,40.659363,-111.841576,https://www.zillow.com/homedetails/1770-E-Moor-Dale-Ln-Holladay-UT-84117/12860040_zpid/,RE/MAX Associates
645,12853823,1450000,4533 S Hummelstrasse #1,Holladay,UT,84117,SINGLE_FAMILY,6.0,6.0,4150.0,40.67336,-111.83687,https://www.zillow.com/homedetails/4533-S-Hummelstrasse-1-Holladay-UT-84117/12853823_zpid/,Equity Real Estate
646,12852061,280000,2270 E 4500 S APT 4C,Holladay,UT,84117,CONDO,1.0,1.0,660.0,40.67383,-111.825516,https://www.zillow.com/homedetails/2270-E-4500-S-APT-4C-Holladay-UT-84117/12852061_zpid/,Equity Real Estate
647,2061184215,419000,5181 S 1870 E #75,Salt Lake City,UT,84117,CONDO,2.0,2.0,1732.0,40.65622,-111.838005,https://www.zillow.com/homedetails/5181-S-1870-E-75-Salt-Lake-City-UT-84117/2061184215_zpid/,KW Keller Williams
648,12860369,1499000,5318 S Cottonwood Club Cir,Salt Lake City,UT,84117,SINGLE_FAMILY,4.0,3.0,2708.0,40.65449,-111.83921,https://www.zillow.com/homedetails/5318-S-Cottonwood-Club-Cir-Salt-Lake-City-UT-84117/12860369_zpid/,KW Keller Williams
651,61167852,995000,1877 E 3990 S,Holladay,UT,84124,SINGLE_FAMILY,4.0,5.0,4692.0,40.685932,-111.83785,https://www.zillow.com/homedetails/1877-E-3990-S-Holladay-UT-84124/61167852_zpid/,United Real Estate Advantage
652,117877245,769000,1346 E Foxmont Ln,Holladay,UT,84117,SINGLE_FAMILY,3.0,3.0,2402.0,40.664562,-111.85261,https://www.zillow.com/homedetails/1346-E-Foxmont-Ln-Holladay-UT-84117/117877245_zpid/,RE/MAX Associates
653,337866208,799000,4684 S Grosvenor Ct,Salt Lake City,UT,84117,TOWNHOUSE,2.0,3.0,1430.0,40.668156,-111.82255,https://www.zillow.com/homedetails/4684-S-Grosvenor-Ct-Salt-Lake-City-UT-84117/337866208_zpid/,Berkshire Hathaway HomeServices
654,12861397,2495000,5241 S 2100 E,Holladay,UT,84117,SINGLE_FAMILY,5.0,2.0,3780.0,40.656025,-111.83049,https://www.zillow.com/homedetails/5241-S-2100-E-Holladay-UT-84117/12861397_zpid/,KW Keller Williams
655,12862500,1650000,2911 E Tolcate Ln,Holladay,UT,84121,SINGLE_FAMILY,5.0,3.0,3146.0,40.646484,-111.81014,https://www.zillow.com/homedetails/2911-E-Tolcate-Ln-Holladay-UT-84121/12862500_zpid/,Summit Sotheby Realty
656,12851325,795000,4238 S Valley Vista Dr,Salt Lake City,UT,84124,SINGLE_FAMILY,6.0,3.0,2320.0,40.67937,-111.82923,https://www.zillow.com/homedetails/4238-S-Valley-Vista-Dr-Salt-Lake-City-UT-84124/12851325_zpid/,Utah Real Estate PC
659,337866195,825000,2240 E Laney Ave #210,Holladay,UT,84117,CONDO,2.0,2.0,1474.0,40.668728,-111.826324,https://www.zillow.com/homedetails/2240-E-Laney-Ave-210-Holladay-UT-84117/337866195_zpid/,Berkshire Hathaway HomeServices
660,12859186,799994,4851 S Colony Dr,Holladay,UT,84117,SINGLE_FAMILY,5.0,2.0,2160.0,40.663834,-111.84767,https://www.zillow.com/homedetails/4851-S-Colony-Dr-Holladay-UT-84117/12859186_zpid/,Pick of Utah Real Estate PLLC
661,12793269,839000,1924 E Severn Dr,Holladay,UT,84124,SINGLE_FAMILY,4.0,3.0,2863.0,40.683544,-111.83644,https://www.zillow.com/homedetails/1924-E-Severn-Dr-Holladay-UT-84124/12793269_zpid/,Realtypath LLC
664,12864018,1150000,5661 S Highland Dr,Holladay,UT,84121,SINGLE_FAMILY,5.0,4.0,4496.0,40.648163,-111.834564,https://www.zillow.com/homedetails/5661-S-Highland-Dr-Holladay-UT-84121/12864018_zpid/,"TITANIUM REAL ESTATE, P.C."
665,12860981,900000,2394 E Katie Lynn Ln,Holladay,UT,84117,SINGLE_FAMILY,4.0,3.0,3596.0,40.664062,-111.822464,https://www.zillow.com/homedetails/2394-E-Katie-Lynn-Ln-Holladay-UT-84117/12860981_zpid/,Equity Real Estate
667,2062228121,1465000,4437 S Butternut Rd,Salt Lake City,UT,84124,SINGLE_FAMILY,5.0,4.0,3272.0,40.675007,-111.82135,https://www.zillow.com/homedetails/4437-S-Butternut-Rd-Salt-Lake-City-UT-84124/2062228121_zpid/,Ivory Real Estate L.C.
668,2067138060,1110000,1844 E South Woodside Dr,Salt Lake City,UT,84124,SINGLE_FAMILY,4.0,3.0,2946.0,40.682632,-111.83891,https://www.zillow.com/homedetails/1844-E-South-Woodside-Dr-Salt-Lake-City-UT-84124/2067138060_zpid/,Century 21 Everest
669,119547082,960000,4445 S 2700 E,Holladay,UT,84124,SINGLE_FAMILY,5.0,2.0,2805.0,40.675007,-111.814705,https://www.zillow.com/homedetails/4445-S-2700-E-Holladay-UT-84124/119547082_zpid/,Homie
675,2061984582,1100000,2250 E Murray Holladay Rd #309,Salt Lake City,UT,84117,CONDO,2.0,3.0,1435.0,40.667675,-111.82614,https://www.zillow.com/homedetails/2250-E-Murray-Holladay-Rd-309-Salt-Lake-City-UT-84117/2061984582_zpid/,BHHS Utah Properties
680,2072944375,399000,6112 S 4000 W,Salt Lake City,UT,84129,SINGLE_FAMILY,4.0,2.0,1736.0,40.640087,-111.986786,https://www.zillow.com/homedetails/6112-S-4000-W-Salt-Lake-City-UT-84129/2072944375_zpid/,Realtypath LLC
681,12801599,449900,5047 S Westwind Way,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1758.0,40.659332,-112.01359,https://www.zillow.com/homedetails/5047-S-Westwind-Way-Salt-Lake-City-UT-84118/12801599_zpid/,Dimension Realty Services
682,12800683,359900,4850 S 4900 W,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1176.0,40.664062,-112.00799,https://www.zillow.com/homedetails/4850-S-4900-W-Salt-Lake-City-UT-84118/12800683_zpid/,Rize Property Management
683,12816890,345000,4768 S 4300 W,Kearns,UT,84118,SINGLE_FAMILY,3.0,2.0,1180.0,40.66592,-111.99409,https://www.zillow.com/homedetails/4768-S-4300-W-Kearns-UT-84118/12816890_zpid/,REDFIN CORPORATION
684,12817372,350000,4786 W 5055 S,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1486.0,40.659496,-112.00512,https://www.zillow.com/homedetails/4786-W-5055-S-Salt-Lake-City-UT-84118/12817372_zpid/,Paradise Real Estate
685,12804149,385000,5838 S Nickle Way,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1802.0,40.645004,-112.0366,https://www.zillow.com/homedetails/5838-S-Nickle-Way-Salt-Lake-City-UT-84118/12804149_zpid/,Century 21 Everest
686,12831530,351000,4547 W 5540 S,Kearns,UT,84118,SINGLE_FAMILY,3.0,1.0,984.0,40.650337,-111.99944,https://www.zillow.com/homedetails/4547-W-5540-S-Kearns-UT-84118/12831530_zpid/,Colemere Realty Associates LLC
687,12802050,375000,5344 S Charlotte Ave,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,2052.0,40.65401,-112.0068,https://www.zillow.com/homedetails/5344-S-Charlotte-Ave-Salt-Lake-City-UT-84118/12802050_zpid/,Realtypath LLC
688,12800894,319900,4928 S 4820 W,Kearns,UT,84118,SINGLE_FAMILY,3.0,2.0,1180.0,40.662083,-112.006195,https://www.zillow.com/homedetails/4928-S-4820-W-Kearns-UT-84118/12800894_zpid/,"Urban Utah Homes & Estates, LLC"
689,12816586,359900,4841 S 4420 W,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1176.0,40.664192,-111.99613,https://www.zillow.com/homedetails/4841-S-4420-W-Salt-Lake-City-UT-84118/12816586_zpid/,Rize Property Management
690,2087613974,150000,5075 W 4700 S TRLR 70,Kearns,UT,84118,MANUFACTURED,3.0,2.0,1400.0,40.66636,-112.010376,https://www.zillow.com/homedetails/5075-W-4700-S-TRLR-70-Kearns-UT-84118/2087613974_zpid/,Lifestyle Realty Inc.
691,12831754,350000,5709 S 4500 W,Kearns,UT,84118,SINGLE_FAMILY,3.0,1.0,1028.0,40.64751,-111.997955,https://www.zillow.com/homedetails/5709-S-4500-W-Kearns-UT-84118/12831754_zpid/,KW Keller Williams
692,12816398,360000,4851 S 4720 W,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1130.0,40.66401,-112.00321,https://www.zillow.com/homedetails/4851-S-4720-W-Salt-Lake-City-UT-84118/12816398_zpid/,EXIT Realty
693,12817989,340000,5330 S 4420 W,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,1.0,1075.0,40.654305,-111.99676,https://www.zillow.com/homedetails/5330-S-4420-W-Salt-Lake-City-UT-84118/12817989_zpid/,Presidio Real Estate Company
694,12800854,378900,4945 S 4900 W,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1440.0,40.661697,-112.007454,https://www.zillow.com/homedetails/4945-S-4900-W-Salt-Lake-City-UT-84118/12800854_zpid/,Rize Property Management
695,12833540,399900,6063 S Aquarius Dr,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,3.0,2030.0,40.641064,-111.98715,https://www.zillow.com/homedetails/6063-S-Aquarius-Dr-Salt-Lake-City-UT-84118/12833540_zpid/,Paradise Real Estate
696,12816757,365000,4542 W 4985 S,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1440.0,40.660908,-111.99935,https://www.zillow.com/homedetails/4542-W-4985-S-Salt-Lake-City-UT-84118/12816757_zpid/,SCENIC HILLS REALTY SERVICES
697,12801374,399900,5340 S 5420 W,Kearns,UT,84118,SINGLE_FAMILY,5.0,2.0,1788.0,40.654106,-112.020615,https://www.zillow.com/homedetails/5340-S-5420-W-Kearns-UT-84118/12801374_zpid/,Wise Choice Real Estate
699,12800753,400000,4972 S Tuscan St,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1507.0,40.660656,-112.013985,https://www.zillow.com/homedetails/4972-S-Tuscan-St-Salt-Lake-City-UT-84118/12800753_zpid/,Opendoor Brokerage LLC
700,12804715,464900,5635 W Walnut Ridge Cir,Kearns,UT,84118,SINGLE_FAMILY,4.0,2.0,2070.0,40.639915,-112.02544,https://www.zillow.com/homedetails/5635-W-Walnut-Ridge-Cir-Kearns-UT-84118/12804715_zpid/,Presidio Real Estate Company
701,12816522,368900,4766 S 4420 W,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1440.0,40.66599,-111.996666,https://www.zillow.com/homedetails/4766-S-4420-W-Salt-Lake-City-UT-84118/12816522_zpid/,Rize Property Management
702,12831906,360000,5481 S 4320 W,Kearns,UT,84118,SINGLE_FAMILY,3.0,2.0,1070.0,40.65148,-111.99383,https://www.zillow.com/homedetails/5481-S-4320-W-Kearns-UT-84118/12831906_zpid/,Century 21 Everest
703,12831693,390000,4526 W 5780 S,Kearns,UT,84118,SINGLE_FAMILY,4.0,2.0,2014.0,40.6464,-111.999,https://www.zillow.com/homedetails/4526-W-5780-S-Kearns-UT-84118/12831693_zpid/,Equity Real Estate
704,12833036,404000,5885 S Misty Way,Salt Lake City,UT,84118,SINGLE_FAMILY,5.0,2.0,1409.0,40.64429,-111.99259,https://www.zillow.com/homedetails/5885-S-Misty-Way-Salt-Lake-City-UT-84118/12833036_zpid/,Opendoor Brokerage LLC
705,12817037,359000,4074 W 4805 S,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1424.0,40.665318,-111.98832,https://www.zillow.com/homedetails/4074-W-4805-S-Salt-Lake-City-UT-84118/12817037_zpid/,Troika Real Estate
706,12801326,469890,5516 W Trident Dr,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1758.0,40.654728,-112.02269,https://www.zillow.com/homedetails/5516-W-Trident-Dr-Salt-Lake-City-UT-84118/12801326_zpid/,Century 21 Everest
707,12831874,419900,4375 W 5570 S,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1968.0,40.649635,-111.99532,https://www.zillow.com/homedetails/4375-W-5570-S-Salt-Lake-City-UT-84118/12831874_zpid/,"Alvey-Wiser Real Estate Group, PC"
708,12817136,424000,4909 S 4380 W,Kearns,UT,84118,SINGLE_FAMILY,5.0,2.0,2446.0,40.662636,-111.995285,https://www.zillow.com/homedetails/4909-S-4380-W-Kearns-UT-84118/12817136_zpid/,Engel & Volkers
709,35980285,315000,4223 W Old Miller Ct,Salt Lake City,UT,84118,TOWNHOUSE,3.0,3.0,1150.0,40.666294,-111.99187,https://www.zillow.com/homedetails/4223-W-Old-Miller-Ct-Salt-Lake-City-UT-84118/35980285_zpid/,KW Keller Williams
710,12816543,410000,4470 W 4805 S,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1532.0,40.665283,-111.997505,https://www.zillow.com/homedetails/4470-W-4805-S-Salt-Lake-City-UT-84118/12816543_zpid/,Realtypath LLC
711,12817652,361000,4440 W 5015 S,Kearns,UT,84118,SINGLE_FAMILY,3.0,2.0,1291.0,40.660217,-111.9969,https://www.zillow.com/homedetails/4440-W-5015-S-Kearns-UT-84118/12817652_zpid/,Opendoor Brokerage LLC
712,12832900,470000,6032 S 4520 W,Kearns,UT,84118,SINGLE_FAMILY,4.0,2.0,1913.0,40.641647,-111.999,https://www.zillow.com/homedetails/6032-S-4520-W-Kearns-UT-84118/12832900_zpid/,Wise Choice Real Estate
713,12817555,399900,4522 W 5055 S,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1176.0,40.659492,-111.998856,https://www.zillow.com/homedetails/4522-W-5055-S-Salt-Lake-City-UT-84118/12817555_zpid/,Refined Real Estate LLC
714,12817150,368900,4908 S 4340 W,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1176.0,40.662636,-111.99495,https://www.zillow.com/homedetails/4908-S-4340-W-Salt-Lake-City-UT-84118/12817150_zpid/,Rize Property Management
715,2061359742,509990,4913 W Olympic View Dr S,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,2772.0,40.643253,-112.00816,https://www.zillow.com/homedetails/4913-W-Olympic-View-Dr-S-Salt-Lake-City-UT-84118/2061359742_zpid/,Moore Homes LC
716,52835076,455000,5981 S Stony Brook Way,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1540.0,40.642574,-112.01743,https://www.zillow.com/homedetails/5981-S-Stony-Brook-Way-Salt-Lake-City-UT-84118/52835076_zpid/,ERA Brokers
717,12832035,439900,4039 W 5580 S,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1652.0,40.649624,-111.98745,https://www.zillow.com/homedetails/4039-W-5580-S-Salt-Lake-City-UT-84118/12832035_zpid/,Lifestyle Realty Inc.
719,12831851,399900,4300 W 5540 S,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,1.0,1586.0,40.650757,-111.99363,https://www.zillow.com/homedetails/4300-W-5540-S-Salt-Lake-City-UT-84118/12831851_zpid/,"Top Equity Realty, LLC"
720,12802938,570000,6168 S Cezanne Cir,Salt Lake City,UT,84118,SINGLE_FAMILY,5.0,3.0,3368.0,40.639153,-112.017624,https://www.zillow.com/homedetails/6168-S-Cezanne-Cir-Salt-Lake-City-UT-84118/12802938_zpid/,Equity Real Estate
721,12804579,499000,5924 W Cargo Cir,Kearns,UT,84118,SINGLE_FAMILY,5.0,2.0,2576.0,40.640697,-112.03232,https://www.zillow.com/homedetails/5924-W-Cargo-Cir-Kearns-UT-84118/12804579_zpid/,Ridgeline Realty
722,12816775,375000,4521 W 4985 S,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,2.0,1176.0,40.660496,-111.99885,https://www.zillow.com/homedetails/4521-W-4985-S-Salt-Lake-City-UT-84118/12816775_zpid/,Wise Choice Real Estate
723,2061584466,418900,4319 W Tidwell St S,Salt Lake City,UT,84118,SINGLE_FAMILY,4.0,2.0,1910.0,40.64313,-111.99389,https://www.zillow.com/homedetails/4319-W-Tidwell-St-S-Salt-Lake-City-UT-84118/2061584466_zpid/,Rize Property Management
724,12817991,363900,5350 S 4420 W,Salt Lake City,UT,84118,SINGLE_FAMILY,3.0,1.0,1075.0,40.653976,-111.99676,https://www.zillow.com/homedetails/5350-S-4420-W-Salt-Lake-City-UT-84118/12817991_zpid/,Rize Property Management
